x,y,latitude,transparen,station_vi,longitude,fid,visit_date,color_id
23.92,57.025,57.024999999999999,2.000000000000000,202051.0,23.920000000000002,1487,2002/04/23 16:10:00.000,19.0
23.7433,56.98,56.979999999999997,2.200000000000000,202052.0,23.743300000000001,1488,2002/04/23 17:10:00.000,13.0
23.705,56.9767,56.976700000000001,2.500000000000000,202053.0,23.704999999999998,1489,2002/04/23 18:15:00.000,13.0
23.4867,57.0467,57.046700000000001,2.100000000000000,202054.0,23.486699999999999,1490,2002/04/23 19:20:00.000,13.0
23.6667,57.1667,57.166699999999999,2.100000000000000,202055.0,23.666699999999999,1491,2002/04/23 20:50:00.000,13.0
23.4833,57.4,57.399999999999999,2.200000000000000,202056.0,23.483300000000000,1492,2002/04/24 06:05:00.000,13.0
22.9833,57.5667,57.566699999999997,2.500000000000000,202057.0,22.983300000000000,1493,2002/04/24 09:50:00.000,13.0
22.8167,57.5333,57.533299999999997,2.900000000000000,202058.0,22.816700000000001,1494,2002/04/24 11:00:00.000,13.0
22.8833,57.7976,57.797600000000003,3.000000000000000,202059.0,22.883299999999998,1495,2002/04/24 13:15:00.000,9.0
23.6167,57.6167,57.616700000000002,1.900000000000000,202060.0,23.616700000000002,1496,2002/04/24 17:20:00.000,9.0
24.3367,57.5933,57.593299999999999,2.100000000000000,202061.0,24.336700000000000,1497,2002/04/24 20:40:00.000,9.0
23.7667,57.4167,57.416699999999999,2.500000000000000,202063.0,23.766700000000000,1498,2002/04/25 06:40:00.000,13.0
24.0833,57.35,57.350000000000001,2.200000000000000,202064.0,24.083300000000001,1499,2002/04/25 08:35:00.000,13.0
24.3733,57.315,57.314999999999998,1.800000000000000,202065.0,24.373300000000000,1500,2002/04/25 11:35:00.000,15.0
24.3667,57.24,57.240000000000002,2.000000000000000,202066.0,24.366700000000002,1501,2002/04/25 12:40:00.000,19.0
24.25,57.1683,57.168300000000002,1.800000000000000,202067.0,24.250000000000000,1502,2002/04/25 13:50:00.000,17.0
24.097,57.0986,57.098599999999998,1.700000000000000,202068.0,24.097000000000001,1503,2002/04/25 15:15:00.000,19.0
23.85,57.3,57.299999999999997,1.800000000000000,202069.0,23.850000000000001,1504,2002/04/25 18:00:00.000,15.0
24.0017,57.0833,57.083300000000001,2.300000000000000,202071.0,24.001700000000000,1505,2002/05/07 10:30:00.000,19.0
23.9833,57.1,57.100000000000001,1.900000000000000,202072.0,23.983300000000000,1506,2002/05/07 12:15:00.000,15.0
24.097,57.0986,57.098599999999998,2.700000000000000,202073.0,24.097000000000001,1507,2002/05/07 14:00:00.000,11.0
24.25,57.1683,57.168300000000002,2.100000000000000,202074.0,24.250000000000000,1508,2002/05/07 15:45:00.000,19.0
24.2167,57.1833,57.183300000000003,1.300000000000000,202075.0,24.216699999999999,1509,2002/05/07 17:20:00.000,15.0
24.1505,57.2233,57.223300000000002,2.000000000000000,202076.0,24.150500000000001,1510,2002/05/07 18:30:00.000,13.0
24.3667,57.24,57.240000000000002,2.000000000000000,202077.0,24.366700000000002,1511,2002/05/07 20:10:00.000,13.0
24.3733,57.315,57.314999999999998,2.200000000000000,202078.0,24.373300000000000,1512,2002/05/07 21:25:00.000,13.0
24.0833,57.35,57.350000000000001,2.400000000000000,202079.0,24.083300000000001,1513,2002/05/08 06:00:00.000,13.0
24.2717,57.4415,57.441499999999998,2.600000000000000,202080.0,24.271699999999999,1514,2002/05/08 08:25:00.000,13.0
24.3533,57.4483,57.448300000000003,2.700000000000000,202081.0,24.353300000000001,1515,2002/05/08 09:30:00.000,13.0
24.3367,57.5933,57.593299999999999,2.900000000000000,202082.0,24.336700000000000,1516,2002/05/08 10:55:00.000,13.0
24.2976,57.5922,57.592199999999998,2.400000000000000,202083.0,24.297599999999999,1517,2002/05/08 11:25:00.000,13.0
24.1167,57.6,57.600000000000001,2.300000000000000,202084.0,24.116700000000002,1518,2002/05/08 12:55:00.000,13.0
24.315,57.7467,57.746699999999997,2.100000000000000,202085.0,24.315000000000001,1519,2002/05/08 15:10:00.000,13.0
24.3085,57.856,57.856000000000002,2.800000000000000,202086.0,24.308499999999999,1520,2002/05/08 16:50:00.000,13.0
24.2433,57.88,57.880000000000003,2.100000000000000,202087.0,24.243300000000001,1521,2002/05/08 17:50:00.000,13.0
24.0665,57.8827,57.882700000000000,2.100000000000000,202088.0,24.066500000000001,1522,2002/05/08 18:50:00.000,13.0
23.9167,57.85,57.850000000000001,2.500000000000000,202089.0,23.916699999999999,1523,2002/05/08 20:20:00.000,13.0
22.9833,57.5667,57.566699999999997,3.200000000000000,202091.0,22.983300000000000,1524,2002/05/09 09:30:00.000,13.0
22.8833,57.7976,57.797600000000003,3.000000000000000,202092.0,22.883299999999998,1525,2002/05/09 12:20:00.000,13.0
22.6167,57.7333,57.733300000000000,3.300000000000000,202093.0,22.616700000000002,1526,2002/05/09 14:25:00.000,9.0
22.8167,57.5333,57.533299999999997,2.300000000000000,202094.0,22.816700000000001,1527,2002/05/09 16:45:00.000,9.0
23.07,57.3967,57.396700000000003,2.500000000000000,202095.0,23.070000000000000,1528,2002/05/09 18:45:00.000,9.0
23.1765,57.3268,57.326799999999999,2.600000000000000,202096.0,23.176500000000001,1529,2002/05/09 20:30:00.000,13.0
23.2508,57.3331,57.333100000000002,3.000000000000000,202097.0,23.250800000000002,1530,2002/05/09 21:45:00.000,13.0
23.7667,57.4167,57.416699999999999,2.200000000000000,202098.0,23.766700000000000,1531,2002/05/10 05:45:00.000,13.0
23.4833,57.4,57.399999999999999,2.900000000000000,202099.0,23.483300000000000,1532,2002/05/10 08:05:00.000,13.0
23.254,57.1667,57.166699999999999,2.400000000000000,202100.0,23.254000000000001,1533,2002/05/10 11:40:00.000,13.0
23.3267,57.1682,57.168199999999999,3.000000000000000,202101.0,23.326699999999999,1534,2002/05/10 12:30:00.000,13.0
23.6667,57.1667,57.166699999999999,1.900000000000000,202102.0,23.666699999999999,1535,2002/05/10 14:25:00.000,19.0
23.4867,57.0467,57.046700000000001,1.900000000000000,202103.0,23.486699999999999,1536,2002/05/10 16:30:00.000,17.0
23.705,56.9767,56.976700000000001,2.000000000000000,202104.0,23.704999999999998,1537,2002/05/10 18:15:00.000,13.0
23.8129,57.0862,57.086199999999998,2.000000000000000,202106.0,23.812899999999999,1538,2002/05/10 21:35:00.000,17.0
23.85,57.3,57.299999999999997,2.400000000000000,202107.0,23.850000000000001,1539,2002/05/11 05:05:00.000,17.0
23.9333,57.1667,57.166699999999999,2.400000000000000,202108.0,23.933299999999999,1540,2002/05/11 09:10:00.000,13.0
23.9565,57.1243,57.124299999999998,2.400000000000000,202109.0,23.956499999999998,1541,2002/05/11 10:00:00.000,15.0
23.8883,57.055,57.055000000000000,3.000000000000000,202110.0,23.888300000000001,1542,2002/05/11 11:45:00.000,13.0
23.92,57.025,57.024999999999999,3.200000000000000,202111.0,23.920000000000002,1543,2002/05/11 12:55:00.000,9.0
23.9683,57.0433,57.043300000000002,4.200000000000000,202112.0,23.968299999999999,1544,2002/05/11 14:10:00.000,9.0
23.9792,57.0737,57.073700000000002,1.900000000000000,202113.0,23.979199999999999,1545,2002/05/11 15:25:00.000,19.0
24.0017,57.0833,57.083300000000001,3.100000000000000,202119.0,24.001700000000000,1546,2002/05/14 15:00:00.000,13.0
23.9683,57.0433,57.043300000000002,2.800000000000000,202120.0,23.968299999999999,1547,2002/05/14 16:15:00.000,13.0
24.1066,57.0862,57.086199999999998,1.800000000000000,202123.0,24.106600000000000,1548,2002/05/15 09:25:00.000,17.0
24.0842,57.081,57.081000000000003,1.700000000000000,202125.0,24.084199999999999,1549,2002/05/15 10:25:00.000,17.0
24.0347,57.07,57.070000000000000,1.300000000000000,202128.0,24.034700000000001,1550,2002/05/15 12:00:00.000,17.0
24.0017,57.0833,57.083300000000001,2.200000000000000,202130.0,24.001700000000000,1551,2002/05/21 11:20:00.000,19.0
23.9833,57.1,57.100000000000001,2.000000000000000,202131.0,23.983300000000000,1552,2002/05/21 12:00:00.000,19.0
24.097,57.0986,57.098599999999998,2.000000000000000,202132.0,24.097000000000001,1553,2002/05/21 13:05:00.000,19.0
24.25,57.1683,57.168300000000002,1.900000000000000,202133.0,24.250000000000000,1554,2002/05/21 14:20:00.000,11.0
24.3667,57.24,57.240000000000002,2.100000000000000,202134.0,24.366700000000002,1555,2002/05/21 15:35:00.000,13.0
24.3733,57.315,57.314999999999998,1.900000000000000,202135.0,24.373300000000000,1556,2002/05/21 16:30:00.000,13.0
24.0833,57.35,57.350000000000001,3.400000000000000,202136.0,24.083300000000001,1557,2002/05/21 18:10:00.000,9.0
24.3367,57.5933,57.593299999999999,2.300000000000000,202137.0,24.336700000000000,1558,2002/05/21 21:35:00.000,9.0
24.1167,57.6,57.600000000000001,3.200000000000000,202138.0,24.116700000000002,1559,2002/05/22 05:20:00.000,9.0
23.6167,57.6167,57.616700000000002,3.200000000000000,202139.0,23.616700000000002,1560,2002/05/22 07:55:00.000,9.0
23.7667,57.4167,57.416699999999999,2.900000000000000,202140.0,23.766700000000000,1561,2002/05/22 10:25:00.000,9.0
23.4833,57.4,57.399999999999999,2.800000000000000,202141.0,23.483300000000000,1562,2002/05/22 12:10:00.000,9.0
22.8833,57.7976,57.797600000000003,3.800000000000000,202142.0,22.883299999999998,1563,2002/05/22 17:00:00.000,9.0
22.8167,57.5333,57.533299999999997,3.200000000000000,202143.0,22.816700000000001,1564,2002/05/22 19:25:00.000,13.0
22.9833,57.5667,57.566699999999997,2.800000000000000,202144.0,22.983300000000000,1565,2002/05/22 20:25:00.000,9.0
23.6667,57.1667,57.166699999999999,2.600000000000000,202145.0,23.666699999999999,1566,2002/05/23 08:05:00.000,13.0
23.4867,57.0467,57.046700000000001,2.300000000000000,202146.0,23.486699999999999,1567,2002/05/23 09:35:00.000,13.0
23.705,56.9767,56.976700000000001,2.700000000000000,202147.0,23.704999999999998,1568,2002/05/23 10:50:00.000,11.0
23.7433,56.98,56.979999999999997,2.700000000000000,202148.0,23.743300000000001,1569,2002/05/23 12:05:00.000,13.0
23.92,57.025,57.024999999999999,2.300000000000000,202149.0,23.920000000000002,1570,2002/05/23 13:25:00.000,19.0
23.9683,57.0433,57.043300000000002,2.500000000000000,202150.0,23.968299999999999,1571,2002/05/23 14:30:00.000,19.0
23.9792,57.0737,57.073700000000002,2.200000000000000,202151.0,23.979199999999999,1572,2002/05/23 15:20:00.000,21.0
23.85,57.3,57.299999999999997,3.800000000000000,202152.0,23.850000000000001,1573,2002/05/23 17:35:00.000,9.0
24.0017,57.0833,57.083300000000001,2.300000000000000,202154.0,24.001700000000000,1574,2002/06/04 11:00:00.000,17.0
23.9833,57.1,57.100000000000001,3.600000000000000,202155.0,23.983300000000000,1575,2002/06/04 11:50:00.000,11.0
24.097,57.0986,57.098599999999998,3.000000000000000,202156.0,24.097000000000001,1576,2002/06/04 13:45:00.000,13.0
24.25,57.1683,57.168300000000002,2.900000000000000,202157.0,24.250000000000000,1577,2002/06/04 15:05:00.000,13.0
24.3667,57.24,57.240000000000002,2.800000000000000,202158.0,24.366700000000002,1578,2002/06/04 16:15:00.000,13.0
24.3733,57.315,57.314999999999998,2.900000000000000,202159.0,24.373300000000000,1579,2002/06/04 17:10:00.000,13.0
24.0833,57.35,57.350000000000001,2.900000000000000,202160.0,24.083300000000001,1580,2002/06/04 18:45:00.000,13.0
24.3533,57.4483,57.448300000000003,2.800000000000000,202161.0,24.353300000000001,1581,2002/06/04 22:10:00.000,11.0
24.3367,57.5933,57.593299999999999,3.000000000000000,202162.0,24.336700000000000,1582,2002/06/05 06:05:00.000,9.0
24.1167,57.6,57.600000000000001,2.500000000000000,202163.0,24.116700000000002,1583,2002/06/05 07:15:00.000,9.0
23.6167,57.6167,57.616700000000002,3.000000000000000,202164.0,23.616700000000002,1584,2002/06/05 09:25:00.000,9.0
22.9833,57.5667,57.566699999999997,2.800000000000000,202165.0,22.983300000000000,1585,2002/06/05 12:25:00.000,9.0
22.8167,57.5333,57.533299999999997,3.100000000000000,202166.0,22.816700000000001,1586,2002/06/05 13:40:00.000,9.0
23.07,57.3967,57.396700000000003,3.200000000000000,202167.0,23.070000000000000,1587,2002/06/05 15:25:00.000,13.0
23.4833,57.4,57.399999999999999,2.800000000000000,202168.0,23.483300000000000,1588,2002/06/05 17:20:00.000,13.0
23.1765,57.3268,57.326799999999999,3.000000000000000,202169.0,23.176500000000001,1589,2002/06/05 20:45:00.000,9.0
23.254,57.1667,57.166699999999999,3.000000000000000,202170.0,23.254000000000001,1590,2002/06/06 06:05:00.000,13.0
23.6667,57.1667,57.166699999999999,3.100000000000000,202171.0,23.666699999999999,1591,2002/06/06 07:55:00.000,13.0
23.4867,57.0467,57.046700000000001,2.900000000000000,202172.0,23.486699999999999,1592,2002/06/06 09:35:00.000,13.0
23.705,56.9767,56.976700000000001,3.100000000000000,202173.0,23.704999999999998,1593,2002/06/06 10:35:00.000,13.0
23.7433,56.98,56.979999999999997,3.100000000000000,202174.0,23.743300000000001,1594,2002/06/06 11:45:00.000,13.0
23.92,57.025,57.024999999999999,2.500000000000000,202175.0,23.920000000000002,1595,2002/06/06 13:00:00.000,13.0
23.9683,57.0433,57.043300000000002,3.000000000000000,202176.0,23.968299999999999,1596,2002/06/06 13:45:00.000,13.0
23.9792,57.0737,57.073700000000002,2.000000000000000,202177.0,23.979199999999999,1597,2002/06/06 14:20:00.000,19.0
23.85,57.3,57.299999999999997,3.000000000000000,202178.0,23.850000000000001,1598,2002/06/06 16:20:00.000,9.0
23.85,57.3,57.299999999999997,3.100000000000000,202179.0,23.850000000000001,1599,2002/06/18 05:00:00.000,9.0
24.0017,57.0833,57.083300000000001,1.800000000000000,202185.0,24.001700000000000,1600,2002/06/18 14:45:00.000,19.0
23.9683,57.0433,57.043300000000002,1.800000000000000,202186.0,23.968299999999999,1601,2002/06/18 15:55:00.000,13.0
24.1066,57.0862,57.086199999999998,1.800000000000000,202189.0,24.106600000000000,1602,2002/06/19 09:35:00.000,19.0
24.0842,57.081,57.081000000000003,2.500000000000000,202191.0,24.084199999999999,1603,2002/06/19 10:40:00.000,15.0
24.0347,57.07,57.070000000000000,1.800000000000000,202193.0,24.034700000000001,1604,2002/06/19 00:00:00.000,15.0
24.0017,57.0833,57.083300000000001,2.400000000000000,202196.0,24.001700000000000,1605,2002/07/08 11:00:00.000,13.0
23.9833,57.1,57.100000000000001,2.500000000000000,202197.0,23.983300000000000,1606,2002/07/08 11:42:00.000,11.0
23.9792,57.0737,57.073700000000002,2.000000000000000,202198.0,23.979199999999999,1607,2002/07/08 13:20:00.000,13.0
23.9683,57.0433,57.043300000000002,2.000000000000000,202199.0,23.968299999999999,1608,2002/07/08 14:00:00.000,13.0
23.92,57.025,57.024999999999999,1.400000000000000,202200.0,23.920000000000002,1609,2002/07/08 14:40:00.000,13.0
23.7433,56.98,56.979999999999997,1.700000000000000,202201.0,23.743300000000001,1610,2002/07/08 16:25:00.000,13.0
23.705,56.9767,56.976700000000001,2.200000000000000,202202.0,23.704999999999998,1611,2002/07/08 17:55:00.000,13.0
23.4867,57.0467,57.046700000000001,1.700000000000000,202203.0,23.486699999999999,1612,2002/07/08 18:45:00.000,13.0
23.6667,57.1667,57.166699999999999,2.900000000000000,202204.0,23.666699999999999,1613,2002/07/08 20:25:00.000,9.0
23.254,57.1667,57.166699999999999,1.600000000000000,202205.0,23.254000000000001,1614,2002/07/08 22:30:00.000,15.0
23.1765,57.3268,57.326799999999999,2.100000000000000,202206.0,23.176500000000001,1615,2002/07/09 05:10:00.000,9.0
23.07,57.3967,57.396700000000003,1.800000000000000,202207.0,23.070000000000000,1616,2002/07/09 06:40:00.000,9.0
22.8167,57.5333,57.533299999999997,2.400000000000000,202208.0,22.816700000000001,1617,2002/07/09 08:25:00.000,9.0
22.9833,57.5667,57.566699999999997,2.100000000000000,202209.0,22.983300000000000,1618,2002/07/09 09:30:00.000,9.0
23.4833,57.4,57.399999999999999,2.800000000000000,202210.0,23.483300000000000,1619,2002/07/09 12:10:00.000,9.0
23.6167,57.6167,57.616700000000002,2.800000000000000,202211.0,23.616700000000002,1620,2002/07/09 16:10:00.000,9.0
24.1167,57.6,57.600000000000001,2.200000000000000,202212.0,24.116700000000002,1621,2002/07/09 19:20:00.000,9.0
24.3367,57.5933,57.593299999999999,1.600000000000000,202213.0,24.336700000000000,1622,2002/07/09 20:40:00.000,9.0
24.3533,57.4483,57.448300000000003,2.100000000000000,202214.0,24.353300000000001,1623,2002/07/09 22:00:00.000,9.0
23.85,57.3,57.299999999999997,3.000000000000000,202215.0,23.850000000000001,1624,2002/07/10 05:40:00.000,9.0
24.0833,57.35,57.350000000000001,2.700000000000000,202216.0,24.083300000000001,1625,2002/07/10 07:30:00.000,9.0
24.3667,57.24,57.240000000000002,1.800000000000000,202218.0,24.366700000000002,1626,2002/07/10 11:40:00.000,9.0
24.25,57.1683,57.168300000000002,1.800000000000000,202219.0,24.250000000000000,1627,2002/07/10 12:40:00.000,9.0
24.097,57.0986,57.098599999999998,2.000000000000000,202220.0,24.097000000000001,1628,2002/07/10 14:15:00.000,9.0
23.768,57.3958,57.395800000000001,4.200000000000000,202221.0,23.768000000000001,1629,2002/07/26 13:05:00.000,11.0
23.7951,57.4168,57.416800000000002,4.200000000000000,202222.0,23.795100000000001,1630,2002/07/26 14:25:00.000,11.0
23.7667,57.4167,57.416699999999999,4.000000000000000,202223.0,23.766700000000000,1631,2002/07/26 15:50:00.000,11.0
23.7354,57.4168,57.416800000000002,5.400000000000000,202224.0,23.735399999999998,1632,2002/07/26 16:55:00.000,9.0
23.7675,57.4339,57.433900000000001,4.500000000000000,202225.0,23.767499999999998,1633,2002/07/26 18:05:00.000,11.0
23.62,57.6,57.600000000000001,4.000000000000000,202226.0,23.620000000000001,1634,2002/07/26 20:40:00.000,11.0
23.6167,57.6167,57.616700000000002,3.700000000000000,202228.0,23.616700000000002,1635,2002/07/27 05:30:00.000,9.0
23.585,57.6167,57.616700000000002,4.500000000000000,202229.0,23.585000000000001,1636,2002/07/27 07:00:00.000,11.0
23.6159,57.6333,57.633299999999998,4.900000000000000,202230.0,23.615900000000000,1637,2002/07/27 08:00:00.000,11.0
23.8496,57.3164,57.316400000000002,3.900000000000000,202231.0,23.849599999999999,1638,2002/07/27 12:00:00.000,11.0
23.8811,57.2995,57.299500000000002,4.500000000000000,202232.0,23.881100000000000,1639,2002/07/27 13:15:00.000,11.0
23.85,57.3,57.299999999999997,4.500000000000000,202233.0,23.850000000000001,1640,2002/07/27 14:15:00.000,11.0
23.8078,57.2997,57.299700000000001,4.500000000000000,202234.0,23.807800000000000,1641,2002/07/27 17:30:00.000,11.0
23.8498,57.2832,57.283200000000001,4.500000000000000,202235.0,23.849799999999998,1642,2002/07/27 18:25:00.000,11.0
23.9333,57.1667,57.166699999999999,4.000000000000000,202236.0,23.933299999999999,1643,2002/07/27 20:10:00.000,11.0
23.9833,57.1,57.100000000000001,4.000000000000000,202237.0,23.983300000000000,1644,2002/07/27 21:30:00.000,13.0
23.9683,57.0433,57.043300000000002,2.800000000000000,202238.0,23.968299999999999,1645,2002/07/28 05:30:00.000,19.0
24.0017,57.0833,57.083300000000001,2.500000000000000,202239.0,24.001700000000000,1646,2002/07/28 06:20:00.000,21.0
24.1066,57.0862,57.086199999999998,3.000000000000000,202246.0,24.106600000000000,1647,2002/07/29 10:40:00.000,15.0
24.0842,57.081,57.081000000000003,2.900000000000000,202249.0,24.084199999999999,1648,2002/07/29 12:00:00.000,15.0
24.0347,57.07,57.070000000000000,3.000000000000000,202251.0,24.034700000000001,1649,2002/07/29 14:35:00.000,15.0
24.0017,57.0833,57.083300000000001,2.100000000000000,202254.0,24.001700000000000,1650,2002/08/06 12:45:00.000,16.0
23.9833,57.1,57.100000000000001,2.500000000000000,202255.0,23.983300000000000,1651,2002/08/06 13:45:00.000,15.0
24.097,57.0986,57.098599999999998,2.500000000000000,202256.0,24.097000000000001,1652,2002/08/06 15:30:00.000,15.0
24.25,57.1683,57.168300000000002,2.200000000000000,202257.0,24.250000000000000,1653,2002/08/06 17:10:00.000,14.0
24.3667,57.24,57.240000000000002,2.300000000000000,202258.0,24.366700000000002,1654,2002/08/06 18:15:00.000,14.0
24.3733,57.315,57.314999999999998,2.200000000000000,202259.0,24.373300000000000,1655,2002/08/06 19:15:00.000,14.0
24.0833,57.35,57.350000000000001,4.000000000000000,202260.0,24.083300000000001,1656,2002/08/06 21:25:00.000,13.0
24.3367,57.5933,57.593299999999999,2.500000000000000,202262.0,24.336700000000000,1657,2002/08/07 07:40:00.000,14.0
24.1167,57.6,57.600000000000001,3.800000000000000,202263.0,24.116700000000002,1658,2002/08/07 09:00:00.000,13.0
24.315,57.7467,57.746699999999997,2.700000000000000,202264.0,24.315000000000001,1659,2002/08/07 10:50:00.000,13.0
24.3085,57.856,57.856000000000002,2.500000000000000,202265.0,24.308499999999999,1660,2002/08/07 12:10:00.000,13.0
24.2433,57.88,57.880000000000003,2.800000000000000,202266.0,24.243300000000001,1661,2002/08/07 12:50:00.000,13.0
24.0665,57.8827,57.882700000000000,3.300000000000000,202267.0,24.066500000000001,1662,2002/08/07 14:00:00.000,13.0
23.9167,57.85,57.850000000000001,3.300000000000000,202268.0,23.916699999999999,1663,2002/08/07 15:00:00.000,13.0
23.6167,57.6167,57.616700000000002,3.700000000000000,202269.0,23.616700000000002,1664,2002/08/08 08:15:00.000,14.0
23.7667,57.4167,57.416699999999999,3.700000000000000,202270.0,23.766700000000000,1665,2002/08/08 11:40:00.000,14.0
23.4833,57.4,57.399999999999999,3.200000000000000,202271.0,23.483300000000000,1666,2002/08/08 13:20:00.000,13.0
22.9833,57.5667,57.566699999999997,3.100000000000000,202272.0,22.983300000000000,1667,2002/08/08 18:25:00.000,15.0
22.8833,57.7976,57.797600000000003,3.200000000000000,202273.0,22.883299999999998,1668,2002/08/08 21:10:00.000,13.0
22.8167,57.5333,57.533299999999997,3.200000000000000,202275.0,22.816700000000001,1669,2002/08/09 05:25:00.000,15.0
23.07,57.3967,57.396700000000003,3.500000000000000,202276.0,23.070000000000000,1670,2002/08/09 07:05:00.000,14.0
23.1765,57.3268,57.326799999999999,3.500000000000000,202277.0,23.176500000000001,1671,2002/08/09 08:20:00.000,14.0
23.254,57.1667,57.166699999999999,2.500000000000000,202278.0,23.254000000000001,1672,2002/08/09 10:00:00.000,16.0
23.4867,57.0467,57.046700000000001,3.000000000000000,202279.0,23.486699999999999,1673,2002/08/09 11:40:00.000,14.0
23.705,56.9767,56.976700000000001,2.500000000000000,202280.0,23.704999999999998,1674,2002/08/09 12:45:00.000,15.0
23.7433,56.98,56.979999999999997,2.800000000000000,202281.0,23.743300000000001,1675,2002/08/09 13:45:00.000,16.0
23.92,57.025,57.024999999999999,3.000000000000000,202282.0,23.920000000000002,1676,2002/08/09 14:50:00.000,16.0
23.9683,57.0433,57.043300000000002,3.200000000000000,202283.0,23.968299999999999,1677,2002/08/09 15:30:00.000,16.0
23.9792,57.0737,57.073700000000002,2.100000000000000,202284.0,23.979199999999999,1678,2002/08/09 16:10:00.000,17.0
23.6667,57.1667,57.166699999999999,3.000000000000000,202285.0,23.666699999999999,1679,2002/08/09 17:15:00.000,14.0
23.85,57.3,57.299999999999997,3.500000000000000,202286.0,23.850000000000001,1680,2002/08/09 20:00:00.000,15.0
23.9333,57.1667,57.166699999999999,3.600000000000000,202287.0,23.933299999999999,1681,2002/08/10 09:05:00.000,15.0
24.2167,57.1833,57.183300000000003,4.000000000000000,202288.0,24.216699999999999,1682,2002/08/20 06:55:00.000,9.0
23.8811,57.2995,57.299500000000002,5.200000000000000,202289.0,23.881100000000000,1683,2002/08/20 13:30:00.000,9.0
23.8496,57.3164,57.316400000000002,4.600000000000000,202290.0,23.849599999999999,1684,2002/08/20 14:35:00.000,9.0
23.8078,57.2997,57.299700000000001,5.200000000000000,202291.0,23.807800000000000,1685,2002/08/20 15:20:00.000,9.0
23.85,57.3,57.299999999999997,5.100000000000000,202292.0,23.850000000000001,1686,2002/08/20 15:45:00.000,9.0
23.9833,57.1,57.100000000000001,3.500000000000000,202293.0,23.983300000000000,1687,2002/08/20 19:35:00.000,9.0
23.8883,57.055,57.055000000000000,3.900000000000000,202294.0,23.888300000000001,1688,2002/08/21 07:30:00.000,9.0
23.9683,57.0433,57.043300000000002,3.700000000000000,202295.0,23.968299999999999,1689,2002/08/21 12:15:00.000,9.0
24.0017,57.0833,57.083300000000001,2.100000000000000,202296.0,24.001700000000000,1690,2002/08/21 16:35:00.000,9.0
24.1066,57.0862,57.086199999999998,3.000000000000000,202303.0,24.106600000000000,1691,2002/08/22 08:40:00.000,11.0
24.0842,57.081,57.081000000000003,2.900000000000000,202306.0,24.084199999999999,1692,2002/08/22 09:50:00.000,15.0
24.0347,57.07,57.070000000000000,2.800000000000000,202308.0,24.034700000000001,1693,2002/08/22 10:50:00.000,15.0
24.0017,57.0833,57.083300000000001,3.000000000000000,202311.0,24.001700000000000,1694,2002/09/03 11:25:00.000,11.0
23.9833,57.1,57.100000000000001,4.000000000000000,202312.0,23.983300000000000,1695,2002/09/03 12:25:00.000,11.0
24.097,57.0986,57.098599999999998,2.300000000000000,202313.0,24.097000000000001,1696,2002/09/03 14:20:00.000,9.0
24.25,57.1683,57.168300000000002,2.800000000000000,202314.0,24.250000000000000,1697,2002/09/03 15:45:00.000,11.0
24.3667,57.24,57.240000000000002,2.800000000000000,202315.0,24.366700000000002,1698,2002/09/03 17:15:00.000,9.0
24.3733,57.315,57.314999999999998,4.000000000000000,202316.0,24.373300000000000,1699,2002/09/03 18:10:00.000,9.0
24.0833,57.35,57.350000000000001,4.500000000000000,202317.0,24.083300000000001,1700,2002/09/03 20:15:00.000,9.0
24.3367,57.5933,57.593299999999999,2.800000000000000,202318.0,24.336700000000000,1701,2002/09/04 06:45:00.000,11.0
24.1167,57.6,57.600000000000001,4.000000000000000,202319.0,24.116700000000002,1702,2002/09/04 07:50:00.000,13.0
23.6167,57.6167,57.616700000000002,4.500000000000000,202320.0,23.616700000000002,1703,2002/09/04 10:30:00.000,9.0
22.9833,57.5667,57.566699999999997,4.500000000000000,202321.0,22.983300000000000,1704,2002/09/04 15:25:00.000,9.0
22.8167,57.5333,57.533299999999997,4.000000000000000,202322.0,22.816700000000001,1705,2002/09/04 16:47:00.000,11.0
23.07,57.3967,57.396700000000003,3.700000000000000,202323.0,23.070000000000000,1706,2002/09/04 18:44:00.000,9.0
23.4833,57.4,57.399999999999999,4.200000000000000,202324.0,23.483300000000000,1707,2002/09/05 06:25:00.000,9.0
23.7667,57.4167,57.416699999999999,4.300000000000000,202325.0,23.766700000000000,1708,2002/09/05 10:30:00.000,11.0
23.85,57.3,57.299999999999997,4.200000000000000,202326.0,23.850000000000001,1709,2002/09/05 13:00:00.000,9.0
23.6667,57.1667,57.166699999999999,3.900000000000000,202327.0,23.666699999999999,1710,2002/09/05 16:50:00.000,9.0
23.4867,57.0467,57.046700000000001,3.700000000000000,202328.0,23.486699999999999,1711,2002/09/05 18:22:00.000,11.0
23.705,56.9767,56.976700000000001,3.100000000000000,202329.0,23.704999999999998,1712,2002/09/05 19:25:00.000,11.0
23.7433,56.98,56.979999999999997,2.900000000000000,202330.0,23.743300000000001,1713,2002/09/05 20:30:00.000,11.0
23.92,57.025,57.024999999999999,3.700000000000000,202331.0,23.920000000000002,1714,2002/09/06 06:55:00.000,11.0
23.9683,57.0433,57.043300000000002,3.500000000000000,202332.0,23.968299999999999,1715,2002/09/06 07:50:00.000,11.0
23.9792,57.0737,57.073700000000002,2.700000000000000,202333.0,23.979199999999999,1716,2002/09/06 08:40:00.000,12.0
23.85,57.3,57.299999999999997,4.100000000000000,202334.0,23.850000000000001,1717,2002/09/17 12:50:00.000,9.0
