longitude,visit_date,color_id,latitude,fid,station_vi,transparen,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,geometry,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
22.6167,1999-08-12T20:25:00Z,13,57.7333,2385,99325,3.5,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.6167|57.7333,12,8,1999,1999,Jun-01:Aug-30,FALSE,summer
22.9833,1999-08-13T06:00:00Z,9,57.5667,2386,99326,4.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
22.8167,1999-08-13T07:45:00Z,13,57.5333,2387,99327,3.7,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.8167|57.5333,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.2128,1999-08-13T09:57:00Z,11,57.4572,2388,99328,4.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2128|57.4572,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.07,1999-08-13T11:40:00Z,13,57.3967,2389,99329,3.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.07|57.3967,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.2123,1999-08-13T12:45:00Z,13,57.3275,2390,99330,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2123|57.3275,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.4833,1999-08-13T14:15:00Z,13,57.4,2391,99331,4.6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.7667,1999-08-13T16:30:00Z,13,57.4167,2392,99332,4.1,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,1999-08-13T18:20:00Z,11,57.3,2393,99333,4.4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.2754,1999-08-14T06:00:00Z,13,57.173,2394,99335,4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2754|57.173,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.4867,1999-08-14T07:28:00Z,13,57.0467,2395,99336,3.8,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.705,1999-08-14T08:30:00Z,9,56.9767,2396,99337,3.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.705|56.9767,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.7433,1999-08-14T09:39:00Z,11,56.98,2397,99338,2.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.749,1999-08-14T10:50:00Z,9,57.0833,2398,99339,4.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.749|57.0833,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.8129,1999-08-14T11:50:00Z,11,57.0862,2399,99340,4.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8129|57.0862,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.8883,1999-08-14T12:40:00Z,11,57.055,2400,99341,3.7,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8883|57.055,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.92,1999-08-14T13:28:00Z,13,57.025,2401,99342,2.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.9683,1999-08-14T15:00:00Z,17,57.0433,2402,99343,2.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433,14,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,1999-08-28T05:50:00Z,9,57.3,2403,99397,4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,28,8,1999,1999,Jun-01:Aug-30,FALSE,summer
24.0017,1999-08-28T08:55:00Z,15,57.0833,2404,99398,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,28,8,1999,1999,Jun-01:Aug-30,FALSE,summer
24.0017,1999-09-07T11:25:00Z,11,57.0833,2405,99401,2.7,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,7,9,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.9792,1999-09-07T12:20:00Z,19,57.0737,2406,99402,2.1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737,7,9,1999,1999,Sep-01:Nov-30,FALSE,autumn
