latitude,longitude,HELCOM_ID,Year_adj_generated,group_labels,transparency_m
57.16673,23.25198,LAT-003,2021,spring,4
57.04665,23.48393,LAT-003,2021,spring,2.5
57.16658,23.66553,SEA-011,2021,spring,1.8
57.61702,23.61595,SEA-011,2021,spring,1.8
57.84995,23.91627,SEA-011,2021,spring,2.8
57.88008,24.24357,SEA-011,2021,spring,2
57.74647,24.3159,LAT-004,2021,spring,1.8
57.59982,24.11823,SEA-011,2021,spring,1.8
57.59167,24.30167,SEA-011,2021,spring,1.8
57.5929,24.33617,LAT-004,2021,spring,2
57.4474,24.35362,LAT-004,2021,spring,1.7
57.31287,24.28732,SEA-011,2021,spring,1.9
57.31503,24.37357,LAT-004,2021,spring,1.7
57.34935,24.08322,SEA-011,2021,spring,1.9
57.18287,24.21667,LAT-005,2021,spring,1.9
57.16788,24.2521,LAT-005,2021,spring,1.6
57.0546,23.88882,LAT-005,2021,spring,1.8
57.02476,23.91988,LAT-005,2021,spring,2.5
57.41629,23.76649,SEA-011,2021,summer,3.5
57.39979,23.48314,SEA-011,2021,summer,3.3
57.30108,23.84704,SEA-011,2021,summer,3.4
57.16903,23.6702,SEA-011,2021,summer,3.3
57.16788,23.93156,LAT-005,2021,summer,3
57.16835,24.24973,LAT-005,2021,summer,2.5
57.18313,24.21873,LAT-005,2021,summer,3
57.05478,23.88819,LAT-005,2021,summer,3
57.02535,23.91876,LAT-005,2021,summer,2
56.98064,23.74145,LAT-005,2021,summer,2.5
57.04723,23.48526,LAT-003,2021,summer,3.5
57.16669,23.25432,LAT-003,2021,summer,2.7
57.35721,23.23713,SEA-011,2021,summer,3
57.39614,23.06995,LAT-004,2021,summer,3
57.5667,22.98429,SEA-011,2021,summer,3.5
57.5329,22.81961,LAT-003,2021,summer,2.7
57.73366,22.61775,LAT-003,2021,summer,3.1
57.88052,24.24136,SEA-011,2021,summer,2
57.74734,24.31453,LAT-004,2021,summer,1.9
57.60188,24.11657,SEA-011,2021,summer,3.2
57.59443,24.29427,SEA-011,2021,summer,2.6
57.59342,24.33497,LAT-004,2021,summer,2
57.44897,24.35387,LAT-004,2021,summer,2.2
57.31508,24.37361,LAT-004,2021,autumn,1.9
57.31275,24.29034,SEA-011,2021,autumn,2.5
57.34967,24.08476,SEA-011,2021,autumn,2.8
57.41659,23.76769,SEA-011,2021,autumn,3
57.34982,24.08366,SEA-011,2021,summer,3.2
57.31359,24.28587,SEA-011,2021,summer,2.1
57.31632,24.37464,LAT-004,2021,summer,1.8
57.05402,23.88748,LAT-005,2021,autumn,2.5
57.02525,23.91846,LAT-005,2021,autumn,2.5
56.98001,23.74161,LAT-005,2021,autumn,2.3
57.04604,23.4871,LAT-003,2021,autumn,2.5
57.16674,23.25437,LAT-003,2021,autumn,2.3
57.84949,23.91657,SEA-011,2021,autumn,2.3
57.88036,24.24363,SEA-011,2021,autumn,2.3
57.74764,24.31368,LAT-004,2021,autumn,2.3
57.60144,24.11821,SEA-011,2021,autumn,3.1
57.59377,24.33503,LAT-004,2021,autumn,2.9
57.59117,24.30011,SEA-011,2021,autumn,3.1
57.44924,24.35414,LAT-004,2021,autumn,2.5
57.1,23.98328,LAT-005,2021,spring,1.35
57.104,23.98333,LAT-005,2021,spring,1
57.10233,23.985,LAT-005,2021,summer,1
57.10233,23.98416,LAT-005,2021,summer,1.5
57.10183,23.98333,LAT-005,2021,summer,2
57.10183,23.983,LAT-005,2021,summer,1.5
57.100221,23.987444,LAT-005,2021,autumn,3.1
57.085,23.98466,LAT-005,2021,autumn,2.1
57.10316,23.98416,LAT-005,2021,summer,1.8
57.28483,24.31487,SEA-011,2021,spring,1.5
57.27835,24.31435,SEA-011,2021,summer,2
57.7957,22.3418,SEA-011,2013,spring,2.8
57.3,23.85,SEA-011,2013,spring,4.65
57.1,23.9833,LAT-005,2013,spring,2.15
57.0833,24.0017,LAT-005,2013,spring,1.35
57.6167,23.6167,SEA-011,2013,spring,3.1
57.8433,22.41,SEA-011,2013,spring,4
57.5667,22.9833,SEA-011,2013,spring,3
57.6,24.1167,SEA-011,2013,spring,3
57.5922,24.2976,SEA-011,2013,spring,1.5
57.5933,24.3367,LAT-004,2013,spring,1.5
57.4483,24.3533,LAT-004,2013,spring,1.5
57.4415,24.2717,SEA-011,2013,spring,1.5
57.315,24.3733,LAT-004,2013,spring,2.5
57.3133,24.2867,SEA-011,2013,spring,2.5
57.1683,24.25,LAT-005,2013,spring,1
57.1833,24.2167,LAT-005,2013,spring,2.5
57.1243,23.9565,LAT-005,2013,spring,2.5
57.1667,23.9333,LAT-005,2013,spring,2.5
57.025,23.92,LAT-005,2013,spring,1.5
57.055,23.8883,LAT-005,2013,spring,1.5
57.4167,23.7667,SEA-011,2013,spring,2.8
57.4,23.4833,SEA-011,2013,spring,3
57.5333,22.8167,LAT-003,2013,spring,1.5
57.3967,23.07,LAT-004,2013,spring,1.5
57.1667,23.254,LAT-003,2013,spring,1.5
57.0467,23.4867,LAT-003,2013,spring,2
57.1667,23.6667,SEA-011,2013,spring,2
57.7633,24.2518,SEA-011,2013,summer,4.2
57.88,24.2433,SEA-011,2013,summer,4.3
58.0708,24.3533,EST-018,2013,summer,4.3
57.5933,24.3367,LAT-004,2013,summer,3.25
57.4483,24.3533,LAT-004,2013,summer,3.3
57.315,24.3733,LAT-004,2013,summer,3.63333333333333
57.0833,24.0017,LAT-005,2013,summer,3.1
57.0986,24.097,LAT-005,2013,summer,4.4
57.1683,24.25,LAT-005,2013,summer,3.3
57.0433,23.9683,LAT-005,2013,summer,4.8
57.025,23.92,LAT-005,2013,summer,3.45
56.98,23.7433,LAT-005,2013,summer,4.5
57.173,23.2754,SEA-011,2013,summer,4.7
56.9767,23.705,LAT-005,2013,summer,4.7
57.0467,23.4867,LAT-003,2013,summer,4.9
57.3967,23.07,LAT-004,2013,summer,4
57.7333,22.6167,LAT-003,2013,summer,5.1
57.5333,22.8167,LAT-003,2013,summer,5.35
57.8433,22.41,SEA-011,2013,summer,3.6
57.5667,22.9833,SEA-011,2013,summer,3.2
57.3589,23.2373,SEA-011,2013,summer,3.9
57.4,23.4833,SEA-011,2013,summer,3.4
57.1667,23.254,LAT-003,2013,summer,2.7
57.1667,23.6667,SEA-011,2013,summer,3.1
57.1667,23.9333,LAT-005,2013,summer,3.2
57.1,23.9833,LAT-005,2013,summer,2.7
57.1833,24.2167,LAT-005,2013,summer,3
57.3,23.85,SEA-011,2013,summer,3.8
57.35,24.0833,SEA-011,2013,summer,4.6
57.3133,24.2867,SEA-011,2013,summer,2.9
57.5922,24.2976,SEA-011,2013,summer,2.8
57.6,24.1167,SEA-011,2013,summer,3.6
57.4167,23.7667,SEA-011,2013,summer,3.6
57.6167,23.6167,SEA-011,2013,summer,3.5
57.85,23.9167,SEA-011,2013,summer,3.8
57.312766,24.406166,LAT-004,2013,summer,1.5
57.299733,24.381216,LAT-004,2013,summer,3.9
57.285433,24.382449,LAT-004,2013,summer,3.9
57.32565,24.376916,LAT-004,2013,summer,3.6
57.343649,24.381599,LAT-004,2013,summer,3.5
57.358133,24.3988,LAT-004,2013,summer,2.2
57.405016,24.368733,LAT-004,2013,summer,2.8
57.389233,24.368649,LAT-004,2013,summer,3
57.371966,24.372583,LAT-004,2013,summer,2.8
57.270166,24.382116,LAT-004,2013,summer,2.8
57.355783,24.371949,LAT-004,2013,summer,2.8
57.380166,23.104533,LAT-004,2013,summer,3.1
57.395366,23.05815,LAT-004,2013,summer,3.5
57.458083,22.9064,LAT-004,2013,summer,3.95
57.433966,22.926483,LAT-004,2013,summer,3.5
57.437416,22.933816,LAT-004,2013,summer,3.7
57.43115,22.961283,LAT-004,2013,summer,4
57.4243,22.982266,LAT-004,2013,summer,10.5
57.414466,23.00685,LAT-004,2013,summer,10.5
57.402999,23.030483,LAT-004,2013,summer,3.9
57.72,23.55,SEA-011,2013,autumn,7.6
57.6167,23.6167,SEA-011,2013,autumn,4.9
57.4167,23.7667,SEA-011,2013,autumn,4.8
57.3,23.85,SEA-011,2013,autumn,5.35
58.4311,23.4718,EST-018,2013,autumn,4.2
57.8833,22.2333,SEA-011,2013,autumn,6.6
57.8233,22.3154,SEA-011,2013,autumn,7.4
57.7667,22.3333,SEA-011,2013,autumn,8.4
57.1667,23.9333,LAT-005,2013,autumn,5.15
57.8433,22.41,SEA-011,2013,autumn,2.5
57.4,23.4833,SEA-011,2013,autumn,3.5
57.025,23.92,LAT-005,2013,autumn,3
57.055,23.8883,LAT-005,2013,autumn,3
57.0833,24.0017,LAT-005,2013,autumn,2.5
57.1,23.9833,LAT-005,2013,autumn,2.4
57.1683,24.25,LAT-005,2013,autumn,3.5
57.1833,24.2167,LAT-005,2013,autumn,3.1
57.315,24.3733,LAT-004,2013,autumn,2.6
57.3133,24.2867,SEA-011,2013,autumn,3
57.35,24.0833,SEA-011,2013,autumn,4
57.85,23.9167,SEA-011,2013,autumn,4
57.0833,24.0017,LAT-005,2002,spring,1.94285714285714
57.1,23.9833,LAT-005,2002,spring,1.72
57.1667,23.9333,LAT-005,2002,spring,2
57.5667,22.9833,SEA-011,2002,spring,2.85
57.5333,22.8167,LAT-003,2002,spring,2.675
57.7976,22.8833,SEA-011,2002,spring,3.125
57.6167,23.6167,SEA-011,2002,spring,2.93333333333333
57.6,24.1167,SEA-011,2002,spring,2.86666666666667
57.3,23.85,SEA-011,2002,spring,2.55
57.35,24.0833,SEA-011,2002,spring,2.775
57.0986,24.097,LAT-005,2002,spring,2.35
57.0908,24.0733,LAT-005,2002,spring,3
57.0867,24.0383,LAT-005,2002,spring,1.6
57.0433,23.9683,LAT-005,2002,spring,2.72
57.0737,23.9792,LAT-005,2002,spring,2.16666666666667
57.025,23.92,LAT-005,2002,spring,2.5
56.98,23.7433,LAT-005,2002,spring,2.45
56.9767,23.705,LAT-005,2002,spring,2.4
57.0467,23.4867,LAT-003,2002,spring,2.1
57.1667,23.6667,SEA-011,2002,spring,2.2
57.4,23.4833,SEA-011,2002,spring,2.63333333333333
57.5933,24.3367,LAT-004,2002,spring,2.43333333333333
57.4167,23.7667,SEA-011,2002,spring,2.53333333333333
57.315,24.3733,LAT-004,2002,spring,1.96666666666667
57.24,24.3667,LAT-005,2002,spring,2.03333333333333
57.1683,24.25,LAT-005,2002,spring,1.93333333333333
57.1833,24.2167,LAT-005,2002,spring,1.3
57.2233,24.1505,LAT-005,2002,spring,2
57.4415,24.2717,SEA-011,2002,spring,2.6
57.4483,24.3533,LAT-004,2002,spring,2.7
57.5922,24.2976,SEA-011,2002,spring,2.4
57.7467,24.315,LAT-004,2002,spring,2.1
57.856,24.3085,LAT-004,2002,spring,2.8
57.88,24.2433,SEA-011,2002,spring,2.1
57.8827,24.0665,SEA-011,2002,spring,2.1
57.85,23.9167,SEA-011,2002,spring,2.5
57.7333,22.6167,LAT-003,2002,spring,3.3
57.3967,23.07,LAT-004,2002,spring,2.5
57.3268,23.1765,LAT-004,2002,spring,2.6
57.3331,23.2508,SEA-011,2002,spring,3
57.1667,23.254,LAT-003,2002,spring,2.4
57.1682,23.3267,SEA-011,2002,spring,3
57.0862,23.8129,LAT-005,2002,spring,2
57.1243,23.9565,LAT-005,2002,spring,2.4
57.055,23.8883,LAT-005,2002,spring,3
57.0862,24.1066,LAT-005,2002,spring,1.8
57.081,24.0842,LAT-005,2002,spring,1.7
57.07,24.0347,LAT-005,2002,spring,1.3
57.0833,24.0017,LAT-005,2002,summer,2.2
57.1,23.9833,LAT-005,2002,summer,3.22
57.0986,24.097,LAT-005,2002,summer,2.5
57.1683,24.25,LAT-005,2002,summer,2.3
57.24,24.3667,LAT-005,2002,summer,2.3
57.315,24.3733,LAT-004,2002,summer,2.55
57.35,24.0833,SEA-011,2002,summer,3.2
57.4483,24.3533,LAT-004,2002,summer,2.45
57.5933,24.3367,LAT-004,2002,summer,2.36666666666667
57.6,24.1167,SEA-011,2002,summer,2.83333333333333
57.6167,23.6167,SEA-011,2002,summer,3.3
57.5667,22.9833,SEA-011,2002,summer,2.66666666666667
57.5333,22.8167,LAT-003,2002,summer,2.9
57.3967,23.07,LAT-004,2002,summer,2.83333333333333
57.4,23.4833,SEA-011,2002,summer,2.93333333333333
57.3268,23.1765,LAT-004,2002,summer,2.86666666666667
57.1667,23.254,LAT-003,2002,summer,2.36666666666667
57.1667,23.6667,SEA-011,2002,summer,3
57.0467,23.4867,LAT-003,2002,summer,2.53333333333333
56.9767,23.705,LAT-005,2002,summer,2.6
56.98,23.7433,LAT-005,2002,summer,2.53333333333333
57.025,23.92,LAT-005,2002,summer,2.3
57.0433,23.9683,LAT-005,2002,summer,2.75
57.0737,23.9792,LAT-005,2002,summer,2.03333333333333
57.3,23.85,SEA-011,2002,summer,3.7
57.0862,24.1066,LAT-005,2002,summer,2.6
57.081,24.0842,LAT-005,2002,summer,2.76666666666667
57.07,24.0347,LAT-005,2002,summer,2.53333333333333
57.3958,23.768,SEA-011,2002,summer,4.2
57.4168,23.7951,SEA-011,2002,summer,4.2
57.4167,23.7667,SEA-011,2002,summer,3.85
57.4168,23.7354,SEA-011,2002,summer,5.4
57.4339,23.7675,SEA-011,2002,summer,4.5
57.6,23.62,SEA-011,2002,summer,4
57.6167,23.585,SEA-011,2002,summer,4.5
57.6333,23.6159,SEA-011,2002,summer,4.9
57.3164,23.8496,SEA-011,2002,summer,4.25
57.2995,23.8811,SEA-011,2002,summer,4.85
57.2997,23.8078,SEA-011,2002,summer,4.85
57.2832,23.8498,SEA-011,2002,summer,4.5
57.1667,23.9333,LAT-005,2002,summer,3.8
57.7467,24.315,LAT-004,2002,summer,2.7
57.856,24.3085,LAT-004,2002,summer,2.5
57.88,24.2433,SEA-011,2002,summer,2.8
57.8827,24.0665,SEA-011,2002,summer,3.3
57.85,23.9167,SEA-011,2002,summer,3.3
57.7976,22.8833,SEA-011,2002,summer,3.2
57.1833,24.2167,LAT-005,2002,summer,4
57.055,23.8883,LAT-005,2002,summer,3.9
57.0833,24.0017,LAT-005,2002,autumn,2.72857142857143
57.1,23.9833,LAT-005,2002,autumn,3.375
57.0986,24.097,LAT-005,2002,autumn,2.63333333333333
57.1683,24.25,LAT-005,2002,autumn,2.85
57.24,24.3667,LAT-005,2002,autumn,2.85
57.315,24.3733,LAT-004,2002,autumn,4
57.35,24.0833,SEA-011,2002,autumn,3.66666666666667
57.5933,24.3367,LAT-004,2002,autumn,2.75
57.6,24.1167,SEA-011,2002,autumn,3.83333333333333
57.6167,23.6167,SEA-011,2002,autumn,4.5
57.5667,22.9833,SEA-011,2002,autumn,4.5
57.5333,22.8167,LAT-003,2002,autumn,4
57.3967,23.07,LAT-004,2002,autumn,3.7
57.4,23.4833,SEA-011,2002,autumn,4.1
57.4167,23.7667,SEA-011,2002,autumn,3.55
57.3,23.85,SEA-011,2002,autumn,3.63333333333333
57.1667,23.6667,SEA-011,2002,autumn,4.1
57.0467,23.4867,LAT-003,2002,autumn,3.4
56.9767,23.705,LAT-005,2002,autumn,3.1
56.98,23.7433,LAT-005,2002,autumn,2.85
57.025,23.92,LAT-005,2002,autumn,3.15
57.0433,23.9683,LAT-005,2002,autumn,2.8
57.0737,23.9792,LAT-005,2002,autumn,2.8
57.1667,23.9333,LAT-005,2002,autumn,4
57.1477,23.9423,LAT-005,2002,autumn,4.5
57.094,23.9859,LAT-005,2002,autumn,4.5
57.0753,23.9922,LAT-005,2002,autumn,3
57.0711,24.001,LAT-005,2002,autumn,2.7
57.0862,24.1066,LAT-005,2002,autumn,2.4
57.081,24.0842,LAT-005,2002,autumn,2.3
57.07,24.0347,LAT-005,2002,autumn,2.6
57.3268,23.1765,LAT-004,2002,autumn,3
57.4483,24.3533,LAT-004,2002,autumn,3.1
57.7467,24.315,LAT-004,2002,autumn,2.8
57.856,24.3085,LAT-004,2002,autumn,2.2
57.88,24.2433,SEA-011,2002,autumn,3.3
57.1667,23.254,LAT-003,2002,autumn,2.5
57.3,23.85,SEA-011,2003,winter,2.8
57.0833,24.0017,LAT-005,2003,winter,2.9
57.5667,22.9833,SEA-011,1979,spring,3.25
57.7976,22.8833,SEA-011,1979,spring,4
57.96,23.35,EST-019,1979,spring,3.25
57.8433,22.41,SEA-011,1979,spring,2.5
57.1,23.9833,LAT-005,1979,spring,1.2
57.3,23.85,SEA-011,1979,spring,2
57.4167,23.7667,SEA-011,1979,spring,2.5
57.4,23.4833,SEA-011,1979,spring,2.5
57.6167,23.6167,SEA-011,1979,spring,3.5
57.6,24.1167,SEA-011,1979,spring,3
58.2,23.4,EST-019,1979,spring,3
57.3,23.85,SEA-011,1979,summer,4.75
57.4167,23.7667,SEA-011,1979,summer,5.25
57.4,23.4833,SEA-011,1979,summer,5
57.5667,22.9833,SEA-011,1979,summer,5
57.6167,23.6167,SEA-011,1979,summer,6.75
57.6,24.1167,SEA-011,1979,summer,4.5
57.7976,22.8833,SEA-011,1979,summer,5
57.6167,23.6167,SEA-011,1979,autumn,7
57.4,23.4833,SEA-011,1979,autumn,5.5
57.7976,22.8833,SEA-011,1979,autumn,4.5
57.5962,23.2507,SEA-011,1979,spring,3
57.5354,22.8781,SEA-011,1979,spring,2.75
57.88,22.71,SEA-011,1979,spring,3
57.5922,24.2976,SEA-011,1979,spring,2.25
57.6,23.8667,SEA-011,1979,spring,3
57.6021,23.4024,SEA-011,1979,spring,2.5
57.95,22.54167,SEA-011,1979,summer,6
57.5354,22.8781,SEA-011,1979,summer,4.75
57.6,23.8667,SEA-011,1979,summer,4.5
57.5962,23.2507,SEA-011,1979,summer,4.5
57.7,22.9333,SEA-011,1979,autumn,4.5
57.31564,24.37333,LAT-004,2022,spring,1.5
57.31387,24.28698,SEA-011,2022,spring,1.5
57.35093,24.08356,SEA-011,2022,spring,2.8
57.44793,24.35075,LAT-004,2022,spring,1.7
57.59233,24.29788,SEA-011,2022,spring,1.6
57.79706,22.88629,SEA-011,2022,spring,2.6
57.5678,22.98346,SEA-011,2022,spring,2.6
57.359,23.23824,SEA-011,2022,spring,3.5
57.39971,23.48212,SEA-011,2022,spring,3.4
57.22192,23.33307,SEA-011,2022,spring,3.2
57.16858,23.66735,SEA-011,2022,spring,1.8
57.04767,23.48717,LAT-003,2022,spring,3
57.61777,23.61641,SEA-011,2022,spring,3.1
57.41807,23.76769,SEA-011,2022,spring,3.5
57.30011,23.84872,SEA-011,2022,spring,3.5
57.1684,23.93354,LAT-005,2022,spring,1.4
57.16857,24.24969,LAT-005,2022,spring,1.1
57.18227,24.21881,LAT-005,2022,spring,1.5
57.08348,24.0089,LAT-005,2022,spring,1.8
57.10365,23.98368,LAT-005,2022,spring,2
57.12483,23.95762,LAT-005,2022,spring,2.2
57.16685,23.93393,LAT-005,2022,spring,2.2
57.29998,23.85037,SEA-011,2022,spring,3
57.16692,23.66665,SEA-011,2022,spring,2.5
57.04653,23.4856,LAT-003,2022,spring,2.5
56.98023,23.74355,LAT-005,2022,spring,2.5
57.39717,23.06995,LAT-004,2022,spring,3
57.53367,22.81633,LAT-003,2022,spring,3.5
57.5663,22.98368,SEA-011,2022,spring,2.8
57.73352,22.618,LAT-003,2022,spring,3.5
57.79703,22.88395,SEA-011,2022,spring,2.8
57.84432,22.41038,SEA-011,2022,spring,3
57.41552,23.76632,SEA-011,2022,spring,2.5
57.61565,23.61565,SEA-011,2022,spring,3
57.84937,23.91677,SEA-011,2022,spring,2.8
57.87982,24.24238,SEA-011,2022,spring,2.2
57.59995,24.11813,SEA-011,2022,spring,2.8
57.59132,24.30137,SEA-011,2022,spring,2.2
57.59317,24.33702,LAT-004,2022,spring,1.8
57.35023,24.08363,SEA-011,2022,spring,2.5
57.3127,24.28657,SEA-011,2022,spring,3
57.3154,24.37483,LAT-004,2022,spring,1.8
57.16742,24.25183,LAT-005,2022,spring,1.8
57.18318,24.21722,LAT-005,2022,spring,1.8
57.84536,22.41021,SEA-011,2022,summer,3.2
57.53468,22.81525,LAT-003,2022,summer,3.8
57.56708,22.98271,SEA-011,2022,summer,3.8
57.39865,23.0703,LAT-004,2022,summer,3
57.41656,23.76478,SEA-011,2022,summer,3.4
57.35161,24.08238,SEA-011,2022,summer,3.2
57.29995,23.84988,SEA-011,2022,summer,4
57.16665,23.93445,LAT-005,2022,summer,3.5
57.1672,23.66735,SEA-011,2022,summer,3.4
57.1669,23.253,LAT-003,2022,summer,3
56.98016,23.7413,LAT-005,2022,summer,2.8
57.02528,23.91973,LAT-005,2022,summer,2.5
57.05531,23.8863,LAT-005,2022,summer,2
57.08328,23.99985,LAT-005,2022,summer,2
57.10316,23.9823,LAT-005,2022,summer,3
57.18283,24.21661,LAT-005,2022,summer,3.2
57.3151,24.3742,LAT-004,2022,summer,2.3
57.3144,24.3734,LAT-004,2022,summer,2.5
57.34938,24.08292,SEA-011,2022,summer,2.5
57.18391,24.21604,LAT-005,2022,summer,3
57.16811,24.25153,LAT-005,2022,summer,1.5
57.16717,23.932,LAT-005,2022,summer,2.5
57.10493,23.98257,LAT-005,2022,summer,1.5
57.08345,24.00081,LAT-005,2022,summer,2
57.05547,23.88822,LAT-005,2022,summer,2
57.02501,23.91957,LAT-005,2022,summer,1.5
56.9812,23.74191,LAT-005,2022,summer,2
57.04697,23.48632,LAT-003,2022,summer,2
57.16723,23.66767,SEA-011,2022,summer,2.5
57.30646,23.86867,SEA-011,2022,summer,3
57.4157,23.76639,SEA-011,2022,summer,3.5
57.39984,23.48243,SEA-011,2022,summer,2.5
57.39664,23.06995,LAT-004,2022,summer,5
57.56571,22.97983,SEA-011,2022,summer,3
57.61695,23.61396,SEA-011,2022,summer,3
57.59867,24.11678,SEA-011,2022,summer,2.5
57.448383,24.35355,LAT-004,2022,summer,3.5
57.59275,24.335833,LAT-004,2022,summer,4
57.60015,24.234,SEA-011,2022,summer,3.7
57.746783,24.314733,LAT-004,2022,summer,2.1
57.8798,24.242683,SEA-011,2022,summer,2.5
57.31584,24.3751,LAT-004,2022,autumn,27
57.31334,24.29001,SEA-011,2022,autumn,2.8
57.34986,24.08537,SEA-011,2022,autumn,3.6
57.41651,23.76942,SEA-011,2022,autumn,4.7
57.39982,23.4852,SEA-011,2022,autumn,4.5
57.88081,24.24265,SEA-011,2022,autumn,2.9
57.74802,24.3166,LAT-004,2022,autumn,2.8
57.6015,24.11875,SEA-011,2022,autumn,3.8
57.59271,24.2987,SEA-011,2022,autumn,2.8
57.59342,24.33716,LAT-004,2022,autumn,2.9
57.44897,24.35355,LAT-004,2022,autumn,2.8
57.18396,24.21541,LAT-005,2022,autumn,2.7
57.16694,23.66644,SEA-011,2022,autumn,4.7
57.30025,23.85049,SEA-011,2022,autumn,4.8
57.21976,23.33095,SEA-011,2022,autumn,4.1
57.16687,23.25326,LAT-003,2022,autumn,3.7
57.39785,23.07094,LAT-004,2022,autumn,2.1
57.9683,24.1318,SEA-011,1973,spring,4.5
58.325,24.483,EST-013,1973,spring,2.2
58.3,24.4,EST-013,1973,spring,1.5
58.262,24.358,EST-013,1973,spring,3
58.108,24.233,EST-018,1973,spring,3.8
58.067,24.2,EST-018,1973,spring,4
58.0667,23.9733,SEA-011,1973,spring,4
58.045,23.905,EST-019,1973,spring,4.5
58.025,23.875,SEA-011,1973,spring,0.5
58.0117,23.875,SEA-011,1973,spring,4.5
58.0017,23.8833,SEA-011,1973,spring,4.5
57.9833,23.8833,SEA-011,1973,spring,4.5
57.85,23.9167,SEA-011,1973,spring,5
57.7933,23.915,SEA-011,1973,spring,4.5
57.76,23.9033,SEA-011,1973,spring,4.5
58.067,24.2,EST-018,1973,summer,3
57.9683,24.1318,SEA-011,1973,summer,3
57.76,23.9033,SEA-011,1973,summer,3
57.7933,23.915,SEA-011,1973,summer,3
57.85,23.9167,SEA-011,1973,summer,3
58.0667,23.9733,SEA-011,1973,summer,2.5
58.045,23.905,EST-019,1973,summer,2.5
58.025,23.875,SEA-011,1973,summer,2.5
58.0117,23.875,SEA-011,1973,summer,2.5
58.0017,23.8833,SEA-011,1973,summer,2.5
57.9833,23.8833,SEA-011,1973,summer,2.5
58.108,24.233,EST-018,1973,summer,2.5
58.262,24.358,EST-013,1973,summer,2.5
58.3,24.4,EST-013,1973,summer,1.5
58.325,24.483,EST-013,1973,summer,1
57.1,23.9833,LAT-005,1985,spring,2.5
58.4311,23.4718,EST-018,1985,spring,9
57.1,23.9833,LAT-005,1985,summer,3
57.3,23.85,SEA-011,1985,summer,4
57.35,24.0833,SEA-011,1985,summer,4
57.6,24.1167,SEA-011,1985,summer,3.5
57.9683,24.1318,SEA-011,1985,summer,4
58.4311,23.4718,EST-018,1985,summer,4
58.2,23.4,EST-019,1985,summer,4
57.96,23.35,EST-019,1985,summer,4
57.8333,23.4686,SEA-011,1985,summer,4
57.6167,23.6167,SEA-011,1985,summer,4
57.6,23.8667,SEA-011,1985,summer,4
57.4167,23.7667,SEA-011,1985,summer,4
57.4,23.4833,SEA-011,1985,summer,4
57.7976,22.8833,SEA-011,1985,summer,3.75
57.88,22.71,SEA-011,1985,summer,3.5
57.8433,22.41,SEA-011,1985,summer,4
57.0833,24.0017,LAT-005,1999,winter,2
57.1,23.9833,LAT-005,1999,winter,2.2
57.1667,23.9333,LAT-005,1999,winter,4.5
57.35,24.0833,SEA-011,1999,winter,4
57.4,23.4833,SEA-011,1999,winter,4
57.3,23.85,SEA-011,1999,spring,3.61666666666667
57.0833,24.0017,LAT-005,1999,spring,1.91666666666667
57.1667,23.9333,LAT-005,1999,spring,2.46
57.4,23.4833,SEA-011,1999,spring,3.5
57.1,23.9833,LAT-005,1999,spring,1.86
57.0737,23.9792,LAT-005,1999,spring,1.66666666666667
57.025,23.92,LAT-005,1999,spring,2.3
57.0986,24.097,LAT-005,1999,spring,2.13333333333333
57.1683,24.25,LAT-005,1999,spring,1.93333333333333
57.24,24.3667,LAT-005,1999,spring,2.26666666666667
57.315,24.3733,LAT-004,1999,spring,2.26666666666667
57.35,24.0833,SEA-011,1999,spring,3.16666666666667
57.4167,23.7667,SEA-011,1999,spring,3.26666666666667
57.6,24.1167,SEA-011,1999,spring,3.53333333333333
57.6167,23.6167,SEA-011,1999,spring,3.6
57.5667,22.9833,SEA-011,1999,spring,3.375
57.1667,23.6667,SEA-011,1999,spring,3.33333333333333
57.0467,23.4867,LAT-003,1999,spring,3.03333333333333
56.9767,23.705,LAT-005,1999,spring,2.8
56.98,23.7433,LAT-005,1999,spring,2.5
57.1243,23.9565,LAT-005,1999,spring,1.8
57.0862,23.8129,LAT-005,1999,spring,1.7
57.055,23.8883,LAT-005,1999,spring,2
57.0433,23.9683,LAT-005,1999,spring,2.3
57.173,23.2754,SEA-011,1999,spring,3.5
57.3275,23.2123,SEA-011,1999,spring,2.8
57.7976,22.8833,SEA-011,1999,spring,3.15
57.96,23.35,EST-019,1999,spring,3.5
57.85,23.9167,SEA-011,1999,spring,2.9
57.88,24.2433,SEA-011,1999,spring,2.5
57.7633,24.2518,SEA-011,1999,spring,2.4
57.5933,24.3367,LAT-004,1999,spring,2.5
57.4483,24.3533,LAT-004,1999,spring,2.6
57.1833,24.2167,LAT-005,1999,spring,2.5
57.2233,24.1505,LAT-005,1999,spring,2.7
57.8433,22.41,SEA-011,1999,spring,3.8
57.0833,24.0017,LAT-005,1999,summer,2.53333333333333
57.0737,23.9792,LAT-005,1999,summer,3
57.1,23.9833,LAT-005,1999,summer,3.18
57.1667,23.9333,LAT-005,1999,summer,3.48
57.0986,24.097,LAT-005,1999,summer,2.93333333333333
57.1683,24.25,LAT-005,1999,summer,2.8
57.24,24.3667,LAT-005,1999,summer,3.03333333333333
57.315,24.3733,LAT-004,1999,summer,2.83333333333333
57.35,24.0833,SEA-011,1999,summer,3.9
57.3,23.85,SEA-011,1999,summer,4.15
57.4167,23.7667,SEA-011,1999,summer,3.9
57.6,24.1167,SEA-011,1999,summer,4
