longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
23.9833,57.1,2000-09-15T18:25:00Z,2.6,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-09-26T06:00:00Z,3.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2000-09-26T11:45:00Z,3.8,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2000-10-13T12:40:00Z,3.3,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-10-13T15:10:00Z,6.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-10-15T08:00:00Z,6.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-10-27T14:00:00Z,5.4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2000-10-27T16:40:00Z,4.6,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-11-09T12:55:00Z,4.1,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-11-11T08:15:00Z,4,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2000-11-11T10:40:00Z,2.5,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,11,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-11-29T12:05:00Z,3.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2000-11-29T15:55:00Z,2.7,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2000-12-13T15:55:00Z,4.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,13,12,2000,2001,Dec-01:Mar-01,TRUE,winter
23.85,57.3,2020-03-03T12:22:00Z,3.9,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,3,3,2020,2020,Mar-02:May-30,TRUE,spring
23.9833,57.1,2020-03-04T15:20:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,4,3,2020,2020,Mar-02:May-30,TRUE,spring
23.9833,57.1,2020-04-21T16:35:00Z,1.2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,21,4,2020,2020,Mar-02:May-30,TRUE,spring
23.85,57.3,2020-04-28T10:15:00Z,1.8,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,28,4,2020,2020,Mar-02:May-30,TRUE,spring
23.9833,57.1,2020-06-29T11:10:00Z,1.6,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,6,2020,2020,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,2020-07-08T18:55:00Z,2.5,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,7,2020,2020,Jun-01:Aug-30,TRUE,summer
23.85,57.3,2020-07-09T11:20:00Z,2.7,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,7,2020,2020,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,2020-07-27T10:23:00Z,4,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,7,2020,2020,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,2020-07-31T11:30:00Z,2.9,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,31,7,2020,2020,Jun-01:Aug-30,TRUE,summer
23.85,57.3,2020-08-04T15:40:00Z,3.7,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,4,8,2020,2020,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,2020-09-16T10:45:00Z,2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,16,9,2020,2020,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2020-09-23T09:58:00Z,2.7,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23,9,2020,2020,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2020-10-06T10:55:00Z,2,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,10,2020,2020,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2020-11-12T12:48:00Z,2.2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,11,2020,2020,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1980-04-26T13:00:00Z,1,18,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,4,1980,1980,Mar-02:May-30,TRUE,spring
23.9833,57.1,1980-05-06T17:35:00Z,1.5,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,5,1980,1980,Mar-02:May-30,TRUE,spring
23.85,57.3,1980-05-06T20:30:00Z,1.8,18,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,5,1980,1980,Mar-02:May-30,TRUE,spring
23.9833,57.1,1980-05-22T04:50:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,22,5,1980,1980,Mar-02:May-30,TRUE,spring
23.85,57.3,1980-05-22T08:05:00Z,3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22,5,1980,1980,Mar-02:May-30,TRUE,spring
23.85,57.3,1980-06-11T06:40:00Z,4,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,6,1980,1980,Jun-01:Aug-30,TRUE,summer
23.85,57.3,1980-07-02T09:10:00Z,5.5,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,2,7,1980,1980,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1992-01-09T10:07:00Z,3.5,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,1,1992,1992,Dec-01:Mar-01,TRUE,winter
23.85,57.3,1992-01-20T12:30:00Z,1.6,18,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,1,1992,1992,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-01-20T13:45:00Z,1.6,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,20,1,1992,1992,Dec-01:Mar-01,TRUE,winter
23.85,57.3,1992-01-27T09:15:00Z,3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,1,1992,1992,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-01-27T10:25:00Z,2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,1,1992,1992,Dec-01:Mar-01,TRUE,winter
23.85,57.3,1992-02-10T09:15:00Z,4,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,2,1992,1992,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-02-10T10:20:00Z,2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,2,1992,1992,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-02-18T08:35:00Z,3,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,18,2,1992,1992,Dec-01:Mar-01,TRUE,winter
23.85,57.3,1992-02-27T09:40:00Z,2,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,2,1992,1992,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-02-27T11:15:00Z,1.9,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,2,1992,1992,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-05-24T16:00:00Z,2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24,5,1992,1992,Mar-02:May-30,TRUE,spring
23.85,57.3,1992-06-09T07:40:00Z,4,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,6,1992,1992,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1992-06-09T09:10:00Z,3.2,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,6,1992,1992,Jun-01:Aug-30,TRUE,summer
23.85,57.3,1992-06-18T08:15:00Z,4.1,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,6,1992,1992,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1992-06-18T10:15:00Z,3,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,18,6,1992,1992,Jun-01:Aug-30,TRUE,summer
23.85,57.3,1992-06-29T07:50:00Z,3.2,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,6,1992,1992,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1992-06-29T09:50:00Z,2.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,6,1992,1992,Jun-01:Aug-30,TRUE,summer
23.85,57.3,1992-07-09T08:20:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,7,1992,1992,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1992-07-09T10:20:00Z,2.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,7,1992,1992,Jun-01:Aug-30,TRUE,summer
23.85,57.3,1992-07-20T08:20:00Z,4,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,7,1992,1992,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1992-07-20T09:55:00Z,3.5,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,20,7,1992,1992,Jun-01:Aug-30,TRUE,summer
23.85,57.3,1992-08-10T07:40:00Z,5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,8,1992,1992,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1992-08-10T10:35:00Z,2.8,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,8,1992,1992,Jun-01:Aug-30,TRUE,summer
23.85,57.3,1992-09-09T09:30:00Z,5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,9,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,1992-09-09T11:20:00Z,4.5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,9,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1992-09-25T08:10:00Z,6.5,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,9,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,1992-09-25T09:55:00Z,3.5,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,9,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1992-10-07T10:00:00Z,4.5,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,10,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,1992-10-07T11:20:00Z,3,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,10,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1992-10-16T08:25:00Z,1.5,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,16,10,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,1992-10-16T09:35:00Z,3.5,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,16,10,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1992-10-26T09:20:00Z,6,10,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,10,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,1992-10-26T11:35:00Z,3.2,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,26,10,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1992-11-10T08:40:00Z,1.5,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,11,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,1992-11-10T13:15:00Z,1.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,11,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1992-11-25T09:30:00Z,5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,11,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,1992-11-25T12:10:00Z,3,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,11,1992,1992,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1992-12-07T09:20:00Z,5.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,12,1992,1993,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-12-07T11:00:00Z,4,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,12,1992,1993,Dec-01:Mar-01,TRUE,winter
23.85,57.3,1992-12-14T09:25:00Z,5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,14,12,1992,1993,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-12-14T11:05:00Z,5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,14,12,1992,1993,Dec-01:Mar-01,TRUE,winter
23.85,57.3,1992-12-21T09:30:00Z,5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,21,12,1992,1993,Dec-01:Mar-01,TRUE,winter
23.9833,57.1,1992-12-21T10:50:00Z,4,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,21,12,1992,1993,Dec-01:Mar-01,TRUE,winter
23.9515,58.0667,2012-04-11T20:10:00Z,1.5,11,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,11,4,2012,2012,Mar-02:May-30,TRUE,spring
23.85,57.3,2012-04-12T12:00:00Z,2.1,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,12,4,2012,2012,Mar-02:May-30,TRUE,spring
23.85,57.3,2012-05-02T19:12:00Z,3.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,2,5,2012,2012,Mar-02:May-30,TRUE,spring
23.85,57.3,2012-05-18T20:30:00Z,2,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,5,2012,2012,Mar-02:May-30,TRUE,spring
23.9833,57.1,2012-05-19T11:50:00Z,1,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,5,2012,2012,Mar-02:May-30,TRUE,spring
23.85,57.3,2012-06-10T12:40:00Z,3.9,21,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,6,2012,2012,Jun-01:Aug-30,TRUE,summer
23.85,57.3,2012-07-18T10:40:00Z,3.5,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,7,2012,2012,Jun-01:Aug-30,TRUE,summer
23.85,57.3,2012-08-07T19:45:00Z,2.8,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,8,2012,2012,Jun-01:Aug-30,TRUE,summer
23.9515,58.0667,2012-08-09T17:00:00Z,1,21,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,9,8,2012,2012,Jun-01:Aug-30,TRUE,summer
23.85,57.3,2012-09-10T14:00:00Z,4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,9,2012,2012,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,2012-10-11T16:50:00Z,4.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,10,2012,2012,Sep-01:Nov-30,TRUE,autumn
23.9833,57.1,2012-10-12T10:20:00Z,1.9,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,10,2012,2012,Sep-01:Nov-30,TRUE,autumn
23.85,57.3,1972-06-17T17:42:00Z,4.5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,17,6,1972,1972,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1972-07-19T15:15:00Z,3,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,7,1972,1972,Jun-01:Aug-30,TRUE,summer
23.9833,57.1,1998-02-14T12:30:00Z,1.6,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,14,2,1998,1998,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1998-02-14T15:35:00Z,4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,14,2,1998,1998,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1998-03-11T12:20:00Z,2.5,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,3,1998,1998,Mar-02:May-30,FALSE,spring
23.9833,57.1,1998-03-11T16:15:00Z,1.2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,11,3,1998,1998,Mar-02:May-30,FALSE,spring
23.85,57.3,1998-03-25T09:20:00Z,2.1,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,3,1998,1998,Mar-02:May-30,FALSE,spring
23.9833,57.1,1998-03-25T13:25:00Z,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,3,1998,1998,Mar-02:May-30,FALSE,spring
23.85,57.3,1998-04-07T11:30:00Z,2.4,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,4,1998,1998,Mar-02:May-30,FALSE,spring
23.9833,57.1,1998-04-23T12:30:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23,4,1998,1998,Mar-02:May-30,FALSE,spring
23.85,57.3,1998-04-23T15:15:00Z,2.1,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23,4,1998,1998,Mar-02:May-30,FALSE,spring
23.85,57.3,1998-01-21T11:40:00Z,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,21,1,1998,1998,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,1998-05-05T19:55:00Z,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,5,5,1998,1998,Mar-02:May-30,FALSE,spring
23.9833,57.1,1998-05-11T11:40:00Z,1.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,11,5,1998,1998,Mar-02:May-30,FALSE,spring
23.85,57.3,1998-05-11T14:40:00Z,2.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,5,1998,1998,Mar-02:May-30,FALSE,spring
23.85,57.3,1998-05-22T00:00:00Z,3.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22,5,1998,1998,Mar-02:May-30,FALSE,spring
